id,slug,name,blurb,url,category_name,category_slug,category_parent,backers_count,goal,goal_currency,pledged,pledged_currency,currency,usd_pledged,fx_rate,percent_funded,state,launched_at,deadline,created_at,state_changed_at,duration,location_name,location_city,location_state,location_country,location_country_name,creator_id,creator_name,creator_slug,creator_url,creator_biography,creator_websites,creator_backed_count,creator_projects_count,creator_joined_at,creator_location_name,creator_location_state,creator_location_country,creator_location_country_name,comments_count,updates_count,watches_count,has_video,video_url,is_staff_pick,is_project_we_love,spotlight,faq_count,reward_count,campaign_story_text,campaign_word_count,campaign_ai_mentions,risks,faqs,rewards,image_url
324952409,roman-de-dark-fantasy-lattaque-des-dragons,ROMAN DE DARK FANTASY : L'ATTAQUE DES DRAGONS,Je voudrais réaliser la promotion de mon roman de dark fantasy auprès de chroniqueuses et influenceuses mais je n'en ai pas les moyens.,https://www.kickstarter.com/projects/1663119178/roman-de-dark-fantasy-lattaque-des-dragons,Fiction,publishing/fiction,Publishing,1,1500.0,EUR,1.0,EUR,EUR,1.01873349,1.18175372,0.06666666666666667,failed,2022-08-07T15:53:38+00:00,2022-09-06T15:53:38+00:00,2022-08-07T12:37:05+00:00,2022-09-06T15:53:38+00:00,,"La Réunion, France",La Réunion,Aquitaine,FR,France,1663119178,JORDANNAXOS,,https://www.kickstarter.com/profile/1663119178,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572268-wlLKu5%2F5Z2nIm5u5uv9bnwurk4sHFEVOZq5aLDNgmf4%3D/projects/4414302/video-1179977-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/038/200/440/0209b859e9080693182b536738ef1707_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1659877419&width=560&sig=c1sR6nkeXsSENToJs2zG%2BLMsve1iGPW8bJbZhouu49c%3D
538161576,causifymarket-understand-what-moves-markets,CausifyMarket — Understand What Moves Markets (Canceled),"An AI-powered platform that captures real-time news, analyzes cause-effect relationships, and delivers clear market impact reports.",https://www.kickstarter.com/projects/k6leo/causifymarket-understand-what-moves-markets,Software,technology/software,Technology,1,4000.0,EUR,29.0,EUR,EUR,34.07499333,1.18175372,0.7250000000000001,canceled,2026-01-24T23:03:19+00:00,2026-02-21T23:03:19+00:00,2026-01-09T12:09:03+00:00,2026-02-06T11:42:49+00:00,,"Milan, Italy",Milan,Lombardy,IT,Italy,1102798020,Leonardo Regantini,k6leo,https://www.kickstarter.com/profile/k6leo,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770580499-TJm1LLxW2DsxGnyuABKjv%2Bo93iPM7sh9wVXoK0tpAz0%3D/projects/5272165/video-1408375-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/052/165/040/b5e017a7d640dbef7b56900ec96af007_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1767960724&width=560&sig=H28WiitXBvtjXLQcfLkEWw3X%2FRH0h1rBfEXDSRoGSMc%3D
1614250171,ai-productivity-masterclass,AI Productivity Masterclass,Learn how to work with AI Productivity Tools to Save Your Time and Enhance Your Workflow,https://www.kickstarter.com/projects/maarten/ai-productivity-masterclass,Technology,technology,,2,5000.0,EUR,98.0,EUR,EUR,106.76265138,1.18175372,1.96,failed,2024-07-16T09:32:06+00:00,2024-08-30T21:59:00+00:00,2024-07-01T11:53:17+00:00,2024-08-30T21:59:02+00:00,,"Amsterdam, Netherlands",Amsterdam,North Holland,NL,Netherlands,903802501,Maarten,maarten,https://www.kickstarter.com/profile/maarten,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770570645-ranfEL3t12iB7uE%2BhomWgLC6PVDLSc6sT9eu3a5J67Q%3D/projects/4890291/video-1301961-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/045/724/741/38561c2a04503e02cab861be049a5811_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1720975892&width=560&sig=yWCl4PPyDtusT%2BNu3EoF9RS%2BeWzHLEImpJWuYOQsTuE%3D
1342232558,ai-for-everyone-the-complete-bundle-7-day-bootcamp,AI for Everyone: The Complete BUNDLE - 7 Day Bootcamp,Master AI in 7 Days: Secure Your Career in the AI Revolution & Outpace the Automation Wave,https://www.kickstarter.com/projects/johnbura/ai-for-everyone-the-complete-bundle-7-day-bootcamp,Technology,technology,,42,200.0,CAD,5277.0,CAD,CAD,3884.8202769,0.73070038,2638.5,successful,2024-04-10T10:00:44+00:00,2024-05-02T04:00:00+00:00,2024-04-04T17:56:12+00:00,2024-05-02T04:00:01+00:00,,"Vancouver, Canada",Vancouver,BC,CA,Canada,1555758454,Mammoth Interactive,johnbura,https://www.kickstarter.com/profile/johnbura,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770527119-Zc91pIPGfQMHhVkVbMFXo2IlG9D6MC6nvsigaRLxKkU%3D/projects/4782156/video-1284227-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/044/698/272/a2eaac99f899347216ac6c422b1b4e6a_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1713191439&width=560&sig=2bA69sT1BCVK22AqAUf8lX0iPqNIEguaaMWHrYRH%2FC8%3D
1426700965,cinemachina,Cinemachina,An AI Film Studio for Everyone - Create Your Story,https://www.kickstarter.com/projects/crystaltaggart/cinemachina,Experimental,film & video/experimental,Film & Video,8,15000.0,USD,383.0,USD,USD,383.0,1.0,2.5533333333333337,failed,2025-10-13T18:11:36+00:00,2025-11-12T19:11:36+00:00,2025-07-24T09:56:52+00:00,2025-11-12T19:11:37+00:00,,"Hilo, HI",Hilo,HI,US,United States,1759224064,Crystal Taggart,crystaltaggart,https://www.kickstarter.com/profile/crystaltaggart,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770567833-JCeYmgOGSypdtgD6LhevlcmLwklo8yWmtanWNcrTb94%3D/projects/5187441/video-1376909-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/050/224/041/878b173a9cf210a5bf42fea9eff3dc9f_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1753844836&width=560&sig=L%2FQ51HoDaJ1pSqsucRcUkLC5zLO5ccxvD7TslbDjxxs%3D
474434383,wilds-of-amaranth-part-ii-journey-to-the-sunless-realm,Wilds of Amaranth Part II: Journey to the Sunless Realm,"A complete D&D/5e campaign for young and newer players, featuring new maps, puzzles, and artwork; no AI artwork",https://www.kickstarter.com/projects/flatmountain/wilds-of-amaranth-part-ii-journey-to-the-sunless-realm,Tabletop Games,games/tabletop games,Games,0,0.0,USD,0.0,USD,USD,,1.0,0.0,submitted,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,2025-06-25T16:44:01+00:00,2025-07-01T02:06:28+00:00,,"Gilbert, AZ",Gilbert,AZ,US,United States,599791788,Sohrab Rezvan,flatmountain,https://www.kickstarter.com/profile/flatmountain,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/049/839/823/198e672a4940d4e6eb1a1b66877572ca_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1751034195&width=560&sig=fNFLu5nZ33b4AIqaMbVDSp5hw%2BhcChURSjUr7P4OlE0%3D
968833381,the-box-4,THE BOX,THE BOX: Un cortometraggio sperimentale e psicologico da distribuire ai festival di cinema.,https://www.kickstarter.com/projects/rachelerobertothebox/the-box-4,Shorts,film & video/shorts,Film & Video,6,1000.0,EUR,33.0,EUR,EUR,37.55881371,1.18175372,3.3000000000000003,failed,2022-02-12T15:20:05+00:00,2022-04-13T14:20:05+00:00,2022-02-12T12:27:24+00:00,2022-04-13T14:20:05+00:00,,"Milano, Italy",Milano,Lombardy,IT,Italy,2144825628,Rachele Ficarra,rachelerobertothebox,https://www.kickstarter.com/profile/rachelerobertothebox,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770537752-7%2BoiotnfMxmz3%2FOA1esK%2BudnvgCFzFYOU74hMxvIStc%3D/projects/4312887/video-1149711-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/036/341/359/82cc380629a7b8d78c383cae3d40d1bf_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1644671354&width=560&sig=pqKQfKWKLuzPVnodpGS%2FzN4V%2B1Hk28cbAn5iV%2FGTY8M%3D
1189133207,benji-and-the-crystal-of-light-a-sci-fi-action-game,Benji and the Crystal of Light (A Sci-Fi Action Game) (Canceled),Descend into the techno-dystopia of a man enslaved by a sadistic computer AI,https://www.kickstarter.com/projects/crystaloflight/benji-and-the-crystal-of-light-a-sci-fi-action-game,Video Games,games/video games,Games,0,7500.0,USD,0.0,USD,USD,0.0,1.0,0.0,canceled,2024-10-20T11:30:52+00:00,2024-11-19T12:30:52+00:00,2024-09-09T04:12:56+00:00,2024-10-25T10:54:52+00:00,,"Chicago, IL",Chicago,IL,US,United States,1117683033,Tyree Middlebrooks,crystaloflight,https://www.kickstarter.com/profile/crystaloflight,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572358-pjmUSNgAUTFQFl9fsmEny%2FhH6pHMa9M2ENqe4xSC4P4%3D/projects/4977765/video-1321746-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/046/435/125/4b5469bbb02be639c8d3f2468a1335d0_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1726110983&width=560&sig=y8PFEQFpgKQnFL5QSkfqzID8L1utUdmq1N%2FKmSBEFvM%3D
475498312,pixiboo-create-your-own-hide-and-seek-adventures,Pixiboo - Create your own hide and seek adventures,"Experience a world crafted by independent artists and infused with cutting-edge AI, nurturing the relationship between artists and AI.",https://www.kickstarter.com/projects/brianfoody/pixiboo-create-your-own-hide-and-seek-adventures,Illustration,art/illustration,Art,6,12500.0,AUD,603.32,AUD,AUD,384.8516500032,0.70139999,4.826560000000001,failed,2023-09-07T09:23:13+00:00,2023-10-07T09:23:13+00:00,2023-09-07T08:51:52+00:00,2023-10-07T09:23:13+00:00,,"Perth, AU",Perth,WA,AU,Australia,276179361,Brian,brianfoody,https://www.kickstarter.com/profile/brianfoody,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/042/213/951/6dd57e2798be8b012198867c9e9589f0_original.jpeg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1694076969&width=560&sig=iFLKFvP8Sseg4fFfhmTmllWJNvTu1ma44wb%2BUz1B0jA%3D
810112399,mach9-poker-a-poker-strategy-testing-app,Mach9 Poker - A Poker Strategy Testing App,Mach9 is a tablet app that allows anyone to build and test poker strategies. Each test runs in the cloud against our custom-built AI.,https://www.kickstarter.com/projects/mach9poker/mach9-poker-a-poker-strategy-testing-app,Live Games,games/live games,Games,1,100000.0,USD,1.0,USD,USD,1.0,1.0,0.001,failed,2024-04-01T16:28:34+00:00,2024-05-31T16:28:34+00:00,2024-04-01T15:22:34+00:00,2024-05-31T16:28:35+00:00,,"Chicago, IL",Chicago,IL,US,United States,1445057742,David Cornelson,mach9poker,https://www.kickstarter.com/profile/mach9poker,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/044/541/973/82912822c9d810cf9547fd1374072b9c_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1711985129&width=560&sig=LkgxuMSQwAPrS4mq70uOJI1SgWPSd522LyxGlfmdlAo%3D
584713468,newyes-scan-reader-pen-3-pro-an-instant-ai-scan-translator,NEWYES Scan Reader Pen 3 Pro - An Instant AI scan translator,"😍A combination of reading machine, paper dictionaries, OCR tool, translation app, and recorder!😍",https://www.kickstarter.com/projects/newyes1/newyes-scan-reader-pen-3-pro-an-instant-ai-scan-translator,Gadgets,technology/gadgets,Technology,566,40000.0,HKD,343012.7,HKD,HKD,43816.7853107,0.12797789,857.5317500000001,successful,2022-03-30T14:00:01+00:00,2022-04-29T14:00:01+00:00,2022-02-08T07:30:17+00:00,2022-04-29T14:00:01+00:00,,"Hong Kong, Hong Kong",Hong Kong,Hong Kong Island,HK,Hong Kong,745202941,NEWYES,newyes1,https://www.kickstarter.com/profile/newyes1,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770566150-dO48cEORAxPC9BGtw%2BEBvkuR78upPgyCK21xQ6oB6%2Fw%3D/projects/4310650/video-1151152-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/036/611/342/5a8f0ba5b4f8b628a50e77a6bff4da49_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1646908660&width=560&sig=0DjF%2Bz9KtcVj9NZ4MlXlipFYnaO5K3UsoEmzpFcuYiY%3D
1212282375,ai-powered-quickshifter-with-a-never-before-seen-sensor,AI-Powered Quickshifter with a Never-Before-Seen Sensor,"Built entirely from scratch, this AI-powered quickshifter features an unique sensor and a dedicated app to customize every parameter.",https://www.kickstarter.com/projects/neotechh/ai-powered-quickshifter-with-a-never-before-seen-sensor,DIY Electronics,technology/diy electronics,Technology,10,50000.0,EUR,8560.0,EUR,EUR,9349.5713184,1.18175372,17.119999999999997,failed,2025-03-16T12:47:31+00:00,2025-05-15T12:47:31+00:00,2025-02-27T16:21:38+00:00,2025-05-15T12:47:31+00:00,,"Trento, Italy",Trento,Trentino-Alto Adige,IT,Italy,342451165,NeoTech,neotechh,https://www.kickstarter.com/profile/neotechh,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/048/349/138/2b4b6f84fcef2079611ac46366ad1e03_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1740761770&width=560&sig=rhLmQ%2FzeM7jRotP7psEMATmTpNrfe5neme%2BYUzQQVnE%3D
2037643364,startuphaus-your-ai-powered-startup-accelerator,Startup.haus: Your AI-Powered Startup Accelerator,Bringing Your Ideas to Life with Advanced AI,https://www.kickstarter.com/projects/livingdharma/startuphaus-your-ai-powered-startup-accelerator,Web,technology/web,Technology,2,2600.0,SGD,52.0,SGD,SGD,38.66746,0.78560767,2.0,failed,2024-03-04T03:39:04+00:00,2024-05-03T02:39:04+00:00,2024-03-04T01:36:58+00:00,2024-05-03T02:39:04+00:00,,"Singapore, Singapore",Singapore,Central Singapore,SG,Singapore,1699467475,Chong Eng Keat,livingdharma,https://www.kickstarter.com/profile/livingdharma,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/044/217/934/9ac3b0101b16be24f42a5f1894f5e45e_original.webp?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1709517230&width=560&sig=lEwioKShvVNAuNx1DFhy8fZazeXCM3hRjScyY5myoNE%3D
1585021625,advance-artificial-intelligence-and-machine-learning-e-degree,Advance Artificial intelligence & Machine Learning E-Degree,"Learn Advanced AI such as Deep Learning, Neural networks, Reinforcement learning, Computer Vision and NLP and become Future-ready.",https://www.kickstarter.com/projects/eduonix/advance-artificial-intelligence-and-machine-learning-e-degree,Technology,technology,,150,2000.0,USD,10479.0,USD,USD,10479.0,1.0,523.9499999999999,successful,2019-09-04T08:10:48+00:00,2019-10-15T12:04:00+00:00,2019-08-26T09:31:52+00:00,2019-10-15T12:04:00+00:00,,"Orlando, FL",Orlando,FL,US,United States,1311831077,Eduonix Learning Solutions,eduonix,https://www.kickstarter.com/profile/eduonix,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770494510-8QCtUm1FAeiQI%2BYlOYArqH3aNR%2BEdeP7MJ00d2ZWB9U%3D/projects/3761365/video-981836-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/026/269/551/3af0bca800c2af1252ccdbb909bfa8c3_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1566904262&width=560&sig=udU76azOZG5xXwpR%2FPglj3hdp7Lvq25WGvF1oXT44jc%3D
757804418,intellimfg-transforming-manufacturing-with-data,IntelliMFG: Transforming Manufacturing with Data,"Smarter decisions start with smarter data—IntelliMFG brings AI, automation, and integration to the heart of manufacturing.",https://www.kickstarter.com/projects/intellimfg/intellimfg-transforming-manufacturing-with-data,Software,technology/software,Technology,0,65000.0,USD,0.0,USD,USD,0.0,1.0,0.0,failed,2025-03-31T17:33:32+00:00,2025-04-30T17:33:32+00:00,2025-03-25T15:33:16+00:00,2025-04-30T17:33:32+00:00,,"Washington, NJ",Washington,NJ,US,United States,1950639251,Keith Ramos,intellimfg,https://www.kickstarter.com/profile/intellimfg,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770570620-TwCzIzgIPdH%2B%2BRr3GYrOAmTARIM7KPSs6HbSEbBiEOE%3D/projects/5115322/video-1351348-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/048/684/174/e4e8d11f8280b7b093a347795e0aaf07_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1743081655&width=560&sig=aiuITFgJ29djU%2BTjSl1k8Lg6guxua%2F7AVhV2fB6j15Q%3D
2018047219,fugth-chat-llcs-secure-offline-ai-pilot,Fugth Chat: AI On Your Terms – Private & Powerful,"Choose your AI future: A 100% private, offline assistant for your home or office, OR a powerful, custom web based chatbot on the go.",https://www.kickstarter.com/projects/fugthchat/fugth-chat-llcs-secure-offline-ai-pilot,Software,technology/software,Technology,3,17777.0,USD,150.0,USD,USD,150.0,1.0,0.8437869156775609,failed,2025-06-09T02:51:23+00:00,2025-07-07T23:07:00+00:00,2025-06-06T15:04:18+00:00,2025-07-07T23:07:01+00:00,,"Fall River, MA",Fall River,MA,US,United States,705780446,Neslyson Pierre,fugthchat,https://www.kickstarter.com/profile/fugthchat,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/049/766/636/3300d4db272b58db1f98a23b8e8a394c_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1750538021&width=560&sig=LpxE2o%2F%2B9U0aMwvE6wIEGspxQRdRGoS1d2lgsLLfEQM%3D
836925774,spaces-of-code,Spaces of Code,A publication showcasing a collection of AI generated architectural photography.,https://www.kickstarter.com/projects/1543741674/spaces-of-code,Photobooks,photography/photobooks,Photography,7,2500.0,EUR,241.0,EUR,EUR,238.42972777,1.18175372,9.64,failed,2022-11-03T15:25:31+00:00,2022-12-03T16:25:31+00:00,2022-10-07T10:41:44+00:00,2022-12-03T16:25:32+00:00,,"Glasgow, UK",Glasgow,Scotland,GB,United Kingdom,1543741674,Laura Scalco,,https://www.kickstarter.com/profile/1543741674,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/038/829/517/3a192b60850798c48f671a1c11956fa9_original.jpg?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1665139655&width=560&sig=NK9ren72RR2PRuBku%2F73arlvxAjQ4OP5n2Wjn%2B7OFcI%3D
31294834,dressright-ai-your-smart-personal-outfit-advisor,DressRight AI — Your Smart Personal Outfit Advisor,AI that helps you instantly know if your outfit fits the occasion — and suggests better ones with direct shopping links.,https://www.kickstarter.com/projects/dressright/dressright-ai-your-smart-personal-outfit-advisor,Software,technology/software,Technology,0,15000.0,GBP,0.0,GBP,GBP,0.0,1.3615501,0.0,failed,2025-11-11T11:23:02+00:00,2025-11-30T20:00:00+00:00,2025-11-07T14:41:36+00:00,2025-11-30T20:00:00+00:00,,"Poole, UK",Poole,England,GB,United Kingdom,1620110186,Cochise Derrick,dressright,https://www.kickstarter.com/profile/dressright,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/051/574/155/9b7e4672339a2c9ec9d5ba481dd4aafa_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1762528991&width=560&sig=WCHTkY5GkNkIiVb38m24xKy4vRybX5T3qhmMRBjH%2F9s%3D
504886072,teach-me,Teach Me!,Online learning platform that connects people who would like to learn and to teach with AI-powered matching.,https://www.kickstarter.com/projects/teach-me-platform/teach-me,Web,technology/web,Technology,2,50000.0,EUR,101.0,EUR,EUR,110.02178662,1.18175372,0.202,failed,2023-02-04T15:22:05+00:00,2023-03-16T14:22:05+00:00,2023-01-12T15:37:12+00:00,2023-03-16T14:22:05+00:00,,"Warsaw, Poland",Warsaw,Masovian,PL,Poland,1746092715,Anton,teach-me-platform,https://www.kickstarter.com/profile/teach-me-platform,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/039/776/589/53c6599ffaf0ad7bc9d0861f11ec4044_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1674815383&width=560&sig=YS8Oc9ZCv%2BwOE0L5N1AXEXUK%2Fgy2RCj8GvaWOU3t7LY%3D
1741778085,schoolgpt,"SchoolGpt: AI-Powered Learning for Every Student, Everywhere",Revolutionizing Education with AI-Powered Learning Tools,https://www.kickstarter.com/projects/schoolgpt/schoolgpt,Web,technology/web,Technology,1,20000.0,GBP,3.0,GBP,GBP,3.82606212,1.3615501,0.015,failed,2024-06-16T03:58:48+00:00,2024-08-15T03:58:48+00:00,2024-06-14T18:53:49+00:00,2024-08-15T03:58:52+00:00,,"Lahore, Pakistan",Lahore,Punjab,PK,Pakistan,1957260549,Muhammad Faisal Liaqat,schoolgpt,https://www.kickstarter.com/profile/schoolgpt,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770536450-7Ac5a7MsBEEWVEpQm2KbpjS9wEuVrE0ngSETGbP47%2BQ%3D/projects/4868092/video-1305602-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/045/446/373/437ca2c641401a8c96a6fcd3bea9e199_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1718795995&width=560&sig=3RiYyelf4FCvcjdverUVv5iQudIo30KUpS52q7FmmFA%3D
1638783003,vaigue-magazine,Vaigue Magazine,"A magazine by AI, for AI (and a few humans)",https://www.kickstarter.com/projects/nikcross/vaigue-magazine,Fiction,publishing/fiction,Publishing,5,400.0,GBP,60.0,GBP,GBP,81.3389478,1.3615501,15.0,failed,2025-09-15T17:34:06+00:00,2025-10-15T17:34:06+00:00,2025-09-01T09:15:50+00:00,2025-10-15T17:34:07+00:00,,"Hampshire, UK",Hampshire,England,GB,United Kingdom,354241798,Nicholas Cross,nikcross,https://www.kickstarter.com/profile/nikcross,,,,,,,,,,,,,False,,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/050/828/597/9986b7460d070358df7dda542efaf5ff_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1757879399&width=560&sig=UUktRRD%2B%2FRRw9BsuFbmXTwK1IP6KIQtnx1SIJgz2Q2Q%3D
1813795707,muvo-app,Muvo app (Canceled),"Turn every city into your personal art journey with Muvo."" AI meets culture—your new way to explore art & travel worldwide.",https://www.kickstarter.com/projects/muve/muvo-app,Apps,technology/apps,Technology,1,325951.0,GBP,50.0,GBP,GBP,65.0389585,1.3615501,0.015339728977668422,canceled,2025-03-21T15:55:18+00:00,2025-05-20T15:55:18+00:00,2025-03-14T22:51:01+00:00,2025-03-23T00:28:08+00:00,,"New York, NY",New York,NY,US,United States,1495269136,Angelos,muve,https://www.kickstarter.com/profile/muve,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770562768-VmXWi4%2FhMteWCMrq8XO4FE4uw4C65TUk6ZADvFBhgpw%3D/projects/5109030/video-1349163-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/048/612/108/544cfb20b3b2773c63925beacdf0ec0a_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1742572938&width=560&sig=QcV3ZHEiVayaZ5u107zcyolRpcYO2xERIgZZT9bq7hc%3D
1511309837,mythminis-ai-generated-image-to-3d-printed-miniature,MythMinis - 3D Printed Miniatures from AI Generated Images,Bring your favorite hero to life as a 3D printed miniature from AI-generated images.,https://www.kickstarter.com/projects/mythweaver/mythminis-ai-generated-image-to-3d-printed-miniature,Tabletop Games,games/tabletop games,Games,99,6000.0,USD,16287.0,USD,USD,16287.0,1.0,271.45,successful,2024-10-29T16:00:07+00:00,2024-11-28T03:00:00+00:00,2024-06-18T17:43:08+00:00,2024-11-28T03:00:00+00:00,,"Spokane, WA",Spokane,WA,US,United States,1114561666,Austin Zurfluh,mythweaver,https://www.kickstarter.com/profile/mythweaver,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770504081-R3r0Se3JAcnmlH5xQCYtXy9UzCBD6bqSBnXFKysP6gk%3D/projects/4872914/video-1323798-h264_high.mp4,False,False,True,,,,,,,,,https://i.kickstarter.com/assets/047/033/648/3d4310a71777cef0bac8523b3239ef83_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1729900042&width=560&sig=Aljvk%2Br8Dlm1fhGFRDCSFht1XeiUejWwnEXx43TWhh4%3D
1035406508,custom-ai-designed-products-in-a-couple-clicks,Custom AI Designed Products in a Couple Clicks (Canceled),Giving endless creative potential to your shopping list,https://www.kickstarter.com/projects/markrdabler/custom-ai-designed-products-in-a-couple-clicks,Interactive Design,design/interactive design,Design,1,8000.0,USD,1.0,USD,USD,1.0,1.0,0.0125,canceled,2023-09-26T14:24:30+00:00,2023-11-25T15:24:30+00:00,2023-08-27T20:43:36+00:00,2023-10-20T16:03:35+00:00,,"Naperville, IL",Naperville,IL,US,United States,918677636,Mark Dabler,markrdabler,https://www.kickstarter.com/profile/markrdabler,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770572375-qn6nCuaWwxAMr%2B9YZzDSlVj4gTYhdBk4loVuc7lCZQ0%3D/projects/4643748/video-1248370-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/042/301/835/cd23cfe2ad453175b8c65fa2226fc511_original.PNG?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1694709751&width=560&sig=RRJNQPMy%2Fo4s3SjeY9PTsvmcA42%2BjTlfMZTe4zVby9g%3D
1324206138,hiit-fitness-app,HIIT - Fitness App,"An AI-powered fitness app that personalises your workouts, tracks your nutrition, and helps you hit your goals smarter.",https://www.kickstarter.com/projects/hiitfitness/hiit-fitness-app,Apps,technology/apps,Technology,8,6120.0,GBP,788.0,GBP,GBP,1054.77748668,1.3615501,12.875816993464051,live,2026-01-19T16:26:53+00:00,2026-02-18T16:26:53+00:00,2025-12-09T12:09:03+00:00,2026-01-19T16:26:58+00:00,,"Cardiff, UK",Cardiff,Wales,GB,United Kingdom,284365117,HIIT Fitness,hiitfitness,https://www.kickstarter.com/profile/hiitfitness,,,,,,,,,,,,,True,https://v2.kickstarter.com/1770563974-o5I0imXNGxaQWLucJGKNDUyFQVp%2B1ObaN54e15xfnE8%3D/projects/5258995/video-1408402-h264_high.mp4,False,False,False,,,,,,,,,https://i.kickstarter.com/assets/052/192/259/0ad399b4e56ec934c37b1af62d42889d_original.png?anim=false&fit=cover&gravity=auto&height=315&origin=ugc&q=92&v=1768231172&width=560&sig=C8VrS%2Bc6L%2BcWdJzJQgBuEIgPL%2F%2BfizYuZRB73btniwU%3D
